Run,ColdFuelCostUsd,HybridFuelCostUsd,ColdOutageCostUsd,HybridOutageCostUsd,MeanAnnualNetBenefitUsd,NPV,PI,IRR,SimplePaybackYears,DiscountedPaybackYears
80,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
81,131471.99999979802,58754.40483021004,0.0,45.76,7667.183516958797,21919.47382529698,2.461298255019799,0.49733086895622713,2.0048915417279245,2.6143930754725306
82,131471.99999979802,58741.910555241084,0.0,84.48,7664.560944455692,21907.106026609305,2.460473735107287,0.49723815366312685,2.004550134117745,2.613863764169882
83,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
84,131471.99999979802,58753.9999453886,0.0,45.76,7667.224005440939,21919.67043987266,2.4613113626581775,0.49733370422450973,2.0048804764016785,2.6143759200194157
85,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
86,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
87,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
88,131471.99999979802,58771.331179896406,0.0,0.0,7670.06688199016,21933.041216694197,2.4622027477796133,0.4974252530548251,2.0053542393329744,2.615110432276418
89,131471.99999979802,58758.93152244817,0.0,31.68,7668.138847734983,21923.979306781257,2.461598620452084,0.4973646878896023,2.005015262463664,2.614584889544175
