Run,ColdFuelCostUsd,HybridFuelCostUsd,ColdOutageCostUsd,HybridOutageCostUsd,MeanAnnualNetBenefitUsd,NPV,PI,IRR,SimplePaybackYears,DiscountedPaybackYears
39,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
40,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
41,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
42,131471.99999979802,92104.59117750014,0.0,235.84,4313.156882229788,5754.309628777378,1.3836206419184918,0.2565826563397676,3.524716829907236,5.56057510905982
43,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
44,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
45,131471.99999979802,92148.73489550164,0.0,105.6,4321.7665104296375,5804.869870673251,1.38699132471155,0.25739518622419283,3.512806247644028,5.527398333764592
46,131471.99999979802,92157.93164953038,0.0,80.96,4323.310835026765,5814.02613786422,1.3876017425242815,0.25754225190781876,3.510695755763719,5.521287234053473
47,131471.99999979802,92167.21483349398,0.0,59.84,4324.494516630404,5821.196499313005,1.388079766620867,0.25765742639482647,3.5090150873368477,5.516334588496261
48,131471.99999979802,92151.16743196093,0.0,105.6,4321.523256783709,5803.69227003034,1.3869128180020227,0.25737631813514217,3.513000303478222,5.527898511575967
49,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
50,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
51,131471.99999979802,92163.67776607529,0.0,84.48,4322.3842233722735,5809.3003551655365,1.387286690344369,0.2574664903741516,3.511556279110371,5.523611618054919
52,131471.99999979802,92167.24593716915,0.0,59.84,4324.491406262887,5821.181441899278,1.3880787627932851,0.25765718520943015,3.5090175415148206,5.51634097809005
53,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
54,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
55,131471.99999979802,92161.9781216397,0.0,80.96,4322.906187815834,5812.067224508882,1.3874711483005921,0.25751087013990837,3.511016663980832,5.522118881847575
56,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
57,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
58,131471.99999979802,92139.12256599426,0.0,154.88,4317.799743380377,5782.306332584209,1.3854870888389472,0.2570328297441749,3.5178049579662716,5.541419927962036
59,131471.99999979802,92168.50709397861,0.0,59.84,4324.365290581942,5820.5709108365445,1.3880380607224363,0.25764740585649804,3.509117053585321,5.516600064388249
60,131471.99999979802,92139.6290081699,0.0,123.2,4320.9170991628125,5799.557743879398,1.3866371829252933,0.25730979948005506,3.514124444350739,5.531239975959182
61,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
62,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
63,131471.99999979802,92109.89247852347,0.0,218.24,4314.386752127455,5761.463571041535,1.384097571402769,0.2566976648528416,3.5230122212061294,5.555959093460627
64,131471.99999979802,92167.65483133914,0.0,63.36,4324.098516845888,5819.039429929317,1.3879359619952876,0.25762282236700085,3.509451075556581,5.517568458416956
65,131471.99999979802,92160.42995297344,0.0,77.44,4323.413004682458,5814.760763825589,1.3876507175883726,0.25755407306909117,3.5104899448287434,5.520657398805757
66,131471.99999979802,92124.55080323126,0.0,176.0,4317.1449196566755,5777.696193314398,1.3851797462209599,0.2569585960247815,3.5191327354432276,5.545274233345453
67,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
68,131471.99999979802,92128.14330488286,0.0,176.0,4316.785669491515,5775.957048875916,1.3850638032583944,0.2569307173557079,3.519424322081304,5.546014084071659
69,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
70,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
71,131471.99999979802,92139.76244622987,0.0,144.32,4318.791755356815,5787.828757992873,1.3858552505328583,0.257121508358245,3.516610164576599,5.538123595357062
72,131471.99999979802,92163.26584145243,0.0,70.4,4323.833415834559,5817.276028183487,1.387818401878899,0.25759447061019225,3.509908302999312,5.518953502503553
73,131471.99999979802,92165.18193417726,0.0,66.88,4323.993806562075,5818.292504685465,1.387886166979031,0.25761080556437105,3.50965751542942,5.518203815710778
74,131471.99999979802,92123.67788795102,0.0,172.48,4317.5842111847,5780.062839762365,1.3853375226508244,0.25699658879939985,3.518642895378196,5.543952238040893
75,131471.99999979802,92158.35435368448,0.0,91.52,4322.2125646113545,5807.989311096556,1.3871992874064372,0.2574453794521461,3.5119444744821937,5.524803759246022
76,131471.99999979802,92157.79993319069,0.0,98.56,4321.564006660733,5804.369578949125,1.3869579719299416,0.2573872777779956,3.512713660007798,5.526976182992265
77,131471.99999979802,92137.21002077269,0.0,133.76,4320.1029979025325,5794.896591373466,1.386326439424898,0.2572349431347275,3.5151646709664988,5.534170399542679
78,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
79,131471.99999979802,92145.71945438416,0.0,123.2,4320.308054541385,5796.6093344731835,1.3864406222982122,0.25726255341456294,3.514612370176582,5.532492700454102
80,131471.99999979802,92174.14318961851,0.0,45.76,4325.209681017952,5825.618713021336,1.3883745808680892,0.25772846440059627,3.507961222366056,5.51318346116217
81,131471.99999979802,92158.08190876372,0.0,84.48,4322.94380910343,5812.009332102991,1.3874672888068662,0.2575098897490903,3.5111120762860724,5.52246132433789
82,131471.99999979802,92121.22098328183,0.0,186.56,4316.421901651619,5773.475978495133,1.3848983985663421,0.2568907739575569,3.520123019247503,5.548015122439018
83,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
84,131471.99999979802,92171.15641813913,0.0,52.8,4324.804358165889,5823.176491728255,1.3882117661152171,0.257689244566904,3.5085249733935284,5.514857223229404
85,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
86,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
87,131471.99999979802,92166.2930637924,0.0,63.36,4324.234693600562,5819.6986670529395,1.3879799111368627,0.25763338215269016,3.5093435323105626,5.517288677209077
88,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
89,131471.99999979802,92153.02841322825,0.0,91.52,4322.745158656976,5810.567620203252,1.3873711746802169,0.25748668669879293,3.5115210288201277,5.5237089299900815
90,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
91,131471.99999979802,92140.93180573994,0.0,126.72,4320.434819405809,5796.982989693146,1.3864655326462096,0.2572684865930953,3.5146397472524944,5.532650641716809
92,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
93,131471.99999979802,92160.59938136183,0.0,80.96,4323.04406184362,5812.734678199627,1.3875156452133084,0.25752156282790306,3.5109073156108526,5.521835498800686
94,131471.99999979802,92162.62472816887,0.0,80.96,4322.841527162915,5811.754199698274,1.387450279979885,0.2575058554136232,3.511067948861042,5.522251790463996
95,131471.99999979802,92164.11974763316,0.0,70.4,4323.748025216487,5816.86264878127,1.3877908432520847,0.2575878487423838,3.5099758506130043,5.519128961057664
96,131471.99999979802,92165.4941974935,0.0,63.36,4324.314580230452,5820.085401427909,1.3880056934285274,0.25763957689617195,3.509280446217148,5.5171245552988015
97,131471.99999979802,92162.26428196684,0.0,77.44,4323.2295717831175,5813.872757812901,1.3875915171875266,0.2575398475438584,3.5106352951070123,5.521034371956634
98,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
99,131471.99999979802,92133.0064566886,0.0,176.0,4316.299354310942,5773.602777608518,1.3849068518405678,0.25689297715347126,3.519819116685822,5.547015824644758
100,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
101,131471.99999979802,92124.27665085175,0.0,172.48,4317.524334894627,5779.772976243914,1.3853181984162608,0.25699194246875645,3.518691444113093,5.544075517906599
102,131471.99999979802,92180.52307353544,0.0,28.16,4326.331692626258,5832.250508986679,1.3888167005991119,0.25783493187400774,3.506474107770525,5.508774791814604
103,131471.99999979802,92123.88710507863,0.0,172.48,4317.563289471939,5779.961556912921,1.3853307704608613,0.2569949653007141,3.518659858917159,5.543995313542572
104,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
105,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
106,131471.99999979802,92163.21898268364,0.0,70.4,4323.838101711439,5817.29871270114,1.387819914180076,0.2575948339893507,3.5099045963447435,5.518943874291789
107,131471.99999979802,92141.5932588019,0.0,158.4,4317.200674099612,5779.166195635694,1.3852777463757129,0.2569824411527212,3.518421476791761,5.5430714316785865
108,131471.99999979802,92153.86786311276,0.0,91.52,4322.661213668526,5810.161239151939,1.387344082610129,0.2574801761334799,3.511587763727662,5.523881472817843
109,131471.99999979802,92173.6757047828,0.0,52.8,4324.552429501523,5821.956894973629,1.3881304596649084,0.2576697100013103,3.5087234413112047,5.515374747807441
110,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
111,131471.99999979802,92121.92161942004,0.0,168.96,4318.111838037798,5782.857121057086,1.3855238080704724,0.2570414343921176,3.5180823121736116,5.542448464286742
112,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
113,131471.99999979802,92144.9799951169,0.0,119.68,4320.734000468113,5798.911374330741,1.3865940916220496,0.257299496312986,3.5141425399981716,5.531197740565659
114,131471.99999979802,92151.2777447052,0.0,112.64,4320.808225509282,5799.750737859926,1.3866500491906617,0.2573130545623737,3.5138266152029782,5.530207235368822
115,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
116,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
117,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
118,131471.99999979802,92121.70229502166,0.0,183.04,4316.725770477637,5775.1870382186335,1.3850124692145755,0.2569182604773969,3.5197412996460202,5.546972073255241
119,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
120,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
121,131471.99999979802,92130.53085895581,0.0,158.4,4318.306914084222,5784.521547709098,1.385634769847273,0.2570682798373522,3.517527334586745,5.540793672907925
122,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
123,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
124,131471.99999979802,92163.17008332399,0.0,84.48,4322.434991647404,5809.546126418846,1.3873030750945896,0.25747042783341484,3.511515974392029,5.523507244876162
125,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
126,131471.99999979802,92114.61343827295,0.0,193.6,4316.378656152508,5772.7865881698635,1.3848524392113242,0.25687960841703694,3.5204281773827675,5.548938331247338
127,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
128,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
129,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
130,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
131,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
132,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
133,131471.99999979802,92104.68617612975,0.0,249.92,4311.739382366828,5746.487380902135,1.3830991587268089,0.2564569711896879,3.526448808897908,5.565161541972239
134,131471.99999979802,92153.7766083625,0.0,98.56,4321.9663391435515,5806.317286612959,1.3870878191075304,0.25741848407987017,3.512393198451702,5.526148896174857
135,131471.99999979802,92167.84211559448,0.0,63.36,4324.079788420354,5818.948764871179,1.3879299176580786,0.2576213700699025,3.5094658665116407,5.5176069382686395
136,131471.99999979802,92140.59988723342,0.0,130.24,4320.11601125646,5795.199608107035,1.386346640540469,0.25723985367893576,3.5150247097301217,5.533725087237699
137,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
138,131471.99999979802,92158.74405786306,0.0,84.48,4322.877594193496,5811.688783071914,1.387445918871461,0.25750475444671883,3.511164632389481,5.522597420278772
139,131471.99999979802,92156.73380258655,0.0,98.56,4321.670619721148,5804.885697044734,1.3869923798029822,0.25739554713198565,3.5126287361531783,5.526756946410766
140,131471.99999979802,92067.61801359623,0.0,320.32,4308.40619862018,5725.550933561862,1.381703395570791,0.2561199067489628,3.5321211284612177,5.580334291905718
141,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
142,131471.99999979802,92137.89215884505,0.0,140.8,4319.330784095298,5790.678236271416,1.3860452157514276,0.25716723109079836,3.5160455099419,5.536596015690598
143,131471.99999979802,92115.1580154913,0.0,225.28,4313.156198430673,5755.026374176428,1.3836684249450952,0.256594326366801,3.524299381676765,5.559328541074458
144,131471.99999979802,92163.65612744958,0.0,70.4,4323.794387234845,5817.087089169067,1.3878058059446046,0.2575914440264284,3.5099391759678955,5.519033696600815
145,131471.99999979802,92106.99736143442,0.0,214.72,4315.028263836361,5764.809173484613,1.3843206115656408,0.2567513662962616,3.5223488361247837,5.554220637893196
146,131471.99999979802,92096.08212703379,0.0,260.48,4311.543787276423,5744.820441537419,1.382988029435828,0.2564300567422525,3.5270360397824203,5.566811198183954
147,131471.99999979802,92092.85675677418,0.0,249.92,4312.9223243023835,5752.214050192194,1.3834809366794796,0.2565488144669232,3.5254709054314866,5.56272168714591
148,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
149,131471.99999979802,92165.88355835689,0.0,63.36,4324.275644144113,5819.896910274452,1.3879931273516302,0.2576365576329671,3.50931119358342,5.517204546161648
150,131471.99999979802,92166.08480719435,0.0,63.36,4324.255519260367,5819.799484906181,1.3879866323270786,0.2576349970644169,3.509327086172102,5.517245891616986
151,131471.99999979802,92142.94814215899,0.0,130.24,4319.881185763903,5794.062808492167,1.3862708538994777,0.25722163628075706,3.515213172670424,5.5342082029524455
152,131471.99999979802,92165.55329304922,0.0,77.44,4322.90067067488,5812.2805343745395,1.3874853689583027,0.2575143403145707,3.5108959422894057,5.521710382222612
153,131471.99999979802,92130.43402562954,0.0,154.88,4318.668597416849,5786.512489774729,1.3857674993183153,0.25710024583992236,3.5171033743789155,5.539631306298994
154,131471.99999979802,92173.9655299438,0.0,45.76,4325.227446985422,5825.704718781435,1.388380314585429,0.2577298419030918,3.507947250527666,5.513146972475639
155,131471.99999979802,92135.26415888975,0.0,140.8,4319.593584090826,5791.950461575623,1.3861300307717082,0.25718761995364775,3.515834064669034,5.536055263541889
156,131471.99999979802,92170.277466845,0.0,56.32,4324.540253295303,5821.65793090564,1.3881105287270425,0.257664869415765,3.508855929836783,5.515820234287162
157,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
158,131471.99999979802,92112.34056206653,0.0,235.84,4312.381943773149,5750.558120670406,1.3833705413780273,0.256522494194367,3.525355328940128,5.562173335747434
159,131471.99999979802,92165.62905479694,0.0,70.4,4323.597094500108,5816.1319871381,1.3877421324758732,0.25757614428858266,3.5100952494460578,5.519439107843451
160,131471.99999979802,92152.68650872489,0.0,91.52,4322.7793491073135,5810.733137542748,1.3873822091695167,0.2574893384157369,3.5114938486754292,5.523638656045183
161,131471.99999979802,92164.32170311932,0.0,70.4,4323.7278296678705,5816.764881321535,1.3877843254214357,0.25758628261377964,3.509991826522969,5.519170459455628
162,131471.99999979802,92160.31101019605,0.0,84.48,4322.720898960197,5810.9302151714455,1.3873953476780965,0.2574926018523723,3.511289010664364,5.522919504159699
163,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
164,131471.99999979802,92154.33084599697,0.0,102.08,4321.558915380106,5804.1049132897015,1.3869403275526468,0.25738298348299526,3.512844694460192,5.527405956088618
165,131471.99999979802,92160.72099466267,0.0,77.44,4323.383900513536,5814.619869378134,1.3876413246252088,0.25755181600332583,3.510513005877897,5.520717208543105
166,131471.99999979802,92155.80386229791,0.0,88.0,4322.819613750011,5811.168078856745,1.3874112052571161,0.2574963595179025,3.5113361573407733,5.523136283316477
167,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
168,131471.99999979802,92140.18844151382,0.0,154.88,4317.6931558284205,5781.790337976069,1.3854526891984045,0.2570245591570554,3.517891044275247,5.541639401593078
169,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
170,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
171,131471.99999979802,92165.78643610096,0.0,63.36,4324.285356369707,5819.943927547551,1.3879962618365032,0.2576373107592989,3.50930352390462,5.517184593080407
172,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
173,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
174,131471.99999979802,92134.02541906455,0.0,144.32,4319.365458073347,5790.606075821954,1.386040405054797,0.2571660195162239,3.5161481412572457,5.536942932584135
175,131471.99999979802,92129.49507622172,0.0,161.92,4318.058492357631,5783.078909614725,1.385538593974315,0.257045101105417,3.5178603737694343,5.541722875325589
176,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
177,131471.99999979802,92165.32293126779,0.0,63.36,4324.331706853023,5820.16831209375,1.3880112208062498,0.2576409049621584,3.509266921692795,5.517089370601495
178,131471.99999979802,92190.40931306963,0.0,0.0,4328.15906867284,5843.017058147425,1.3895344705431616,0.25800773970428315,3.5040929058791606,5.501652056294823
179,131471.99999979802,92154.98086907587,0.0,88.0,4322.901913072216,5811.566493171848,1.3874377662114565,0.25750274232754994,3.5112707843099957,5.522967130000542
